User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status
100237,Yuvraj  Dugar,P4430,Male,26-35,27,Single,Tamil Nadu,North,Business,Books,7,1593.58,Cancelled
100238,Yasmin Shankar,P6876,Other,56+,28,Divorced,Gujarat,East,Teacher,Books,9,2082.76,Cancelled
100239,Hazel Choudhury,P7507,Female,18-25,23,Married,Karnataka,Central,Business,Books,9,4402.62,Delivered
100240,Anahita Bera,P1604,Male,46-55,40,Married,Tamil Nadu,East,Student,Groceries,8,3670.11,Delivered
100241,Anaya Char,P4932,Female,46-55,25,Single,Gujarat,South,Engineer,Books,3,3849.39,Delivered
100242,Jivika Sheth,P6538,Other,46-55,24,Divorced,Tamil Nadu,East,Engineer,Electronics,4,4999.47,Pending
100243,Yasmin Hayer,P2405,Male,36-45,58,Married,Gujarat,East,Doctor,Groceries,6,3583.36,Pending
100244,Misha Jain,P4230,Other,18-25,38,Married,Maharashtra,South,Teacher,Furniture,7,399.15,Delivered
100245,Indranil Mangal,P7666,Other,46-55,60,Married,Karnataka,Central,Business,Groceries,4,3371.82,Delivered
100246,Divyansh Kakar,P1818,Female,36-45,34,Married,Tamil Nadu,West,Engineer,Electronics,7,2953.37,Cancelled
100247,Shalv Viswanathan,P6889,Female,26-35,28,Single,Delhi,North,Student,Clothing,9,2140.44,Cancelled
100248,Himmat Mangat,P7359,Female,46-55,31,Single,Delhi,North,Business,Electronics,9,1667.79,Pending
100249,Ahana  Sinha,P4247,Male,36-45,61,Divorced,Maharashtra,West,Teacher,Furniture,3,1410.01,Delivered
100250,Aarav Kant,P3958,Male,36-45,44,Divorced,Karnataka,Central,Engineer,Groceries,6,1010.64,Delivered
100251,Shalv Bhatt,P8025,Female,56+,26,Married,Gujarat,North,Business,Books,5,981.21,Pending
100252,Indranil Gandhi,P8086,Other,56+,47,Married,Delhi,North,Doctor,Books,1,3276.89,Delivered
100253,Armaan Saraf,P6769,Other,18-25,27,Single,Delhi,South,Business,Furniture,3,396.73,Cancelled
100254,Saira Mannan,P6499,Other,56+,35,Married,Maharashtra,Central,Business,Clothing,5,3349.95,Delivered
100255,Priyansh Bedi,P3945,Other,46-55,31,Divorced,Gujarat,West,Doctor,Clothing,4,4871.37,Pending
100256,Riya Zachariah,P9799,Female,36-45,19,Divorced,Delhi,North,Student,Furniture,5,1300.72,Pending
100257,Tushar Bora,P4103,Female,26-35,59,Single,Delhi,South,Business,Groceries,9,3083.79,Cancelled
100258,Jayant Goswami,P9535,Female,18-25,63,Married,Tamil Nadu,West,Doctor,Electronics,2,2688.41,Cancelled
100259,Dharmajan Basu,P1769,Male,36-45,62,Single,Tamil Nadu,Central,Doctor,Clothing,7,3547.14,Cancelled
100260,Mahika Krishnamurthy,P5884,Male,56+,47,Married,Tamil Nadu,Central,Doctor,Groceries,5,4755.23,Delivered
100261,Kaira Bhakta,P8944,Other,56+,41,Married,Gujarat,West,Doctor,Groceries,8,930.15,Delivered
100262,Raghav Sunder,P5382,Other,46-55,18,Married,Gujarat,South,Teacher,Books,5,3768.43,Delivered
100263,Azad Subramaniam,P9854,Male,26-35,31,Single,Tamil Nadu,North,Business,Books,8,924.36,Delivered
100264,Hiran Thakkar,P6809,Male,36-45,45,Single,Delhi,East,Engineer,Books,6,2592.02,Delivered
100265,Miraan Ravel,P1471,Other,18-25,18,Married,Karnataka,Central,Engineer,Groceries,6,175.16,Delivered
100266,Faiyaz Chopra,P4179,Female,18-25,46,Married,Tamil Nadu,East,Doctor,Furniture,5,4131.94,Pending
100267,Devansh Walla,P9944,Female,18-25,18,Single,Maharashtra,North,Teacher,Clothing,1,3905.01,Pending
100268,Nitara Ahluwalia,P9611,Female,26-35,21,Single,Delhi,East,Student,Groceries,5,2433.29,Cancelled
100269,Renee Ahluwalia,P9101,Other,26-35,39,Married,Tamil Nadu,West,Engineer,Clothing,3,1777.44,Delivered
100270,Samar Sengupta,P6394,Female,36-45,28,Married,Karnataka,East,Engineer,Books,2,1612.68,Delivered
100271,Vedika Kadakia,P5726,Other,36-45,56,Divorced,Gujarat,West,Doctor,Books,8,4575.13,Cancelled
100272,Dhanush Salvi,P9050,Female,18-25,50,Married,Delhi,East,Business,Groceries,5,1697.65,Cancelled
100273,Yuvraj  Sheth,P9571,Female,26-35,33,Married,Gujarat,West,Student,Groceries,3,3173.62,Pending
100274,Biju Samra,P7482,Male,18-25,45,Single,Karnataka,North,Student,Furniture,6,3160.83,Pending
100275,Trisha Dugal,P7924,Male,36-45,64,Married,Delhi,East,Teacher,Books,6,163.22,Pending
100276,Kanav Vaidya,P6257,Female,26-35,56,Married,Karnataka,East,Doctor,Furniture,5,418.91,Delivered
100277,Anaya Kala,P6703,Male,26-35,38,Married,Tamil Nadu,East,Business,Electronics,2,1498.85,Pending
100278,Ivana Kalita,P8747,Female,56+,24,Divorced,Delhi,South,Business,Clothing,9,748.75,Cancelled
100279,Ritvik Khurana,P5579,Male,56+,32,Married,Delhi,West,Student,Furniture,6,3943.87,Delivered
100280,Prerak Ghosh,P7000,Male,56+,28,Divorced,Gujarat,West,Business,Groceries,5,4284.29,Cancelled
100281,Sara Khatri,P5815,Female,46-55,20,Single,Maharashtra,West,Student,Clothing,3,3963.56,Delivered
100282,Tara Wagle,P2030,Female,18-25,38,Single,Delhi,West,Business,Electronics,7,4244.87,Cancelled
100283,Kaira Karpe,P2590,Other,46-55,64,Divorced,Delhi,Central,Business,Electronics,7,4421.72,Pending
100284,Ira Balakrishnan,P6486,Male,46-55,42,Single,Maharashtra,South,Doctor,Furniture,9,2135.58,Pending
100285,Anay Gole,P9074,Other,46-55,45,Married,Maharashtra,West,Engineer,Clothing,6,4151.52,Delivered
100286,Nitara Khatri,P4413,Male,18-25,21,Single,Delhi,East,Engineer,Electronics,6,2253.82,Delivered
100287,Jayesh Kale,P6790,Male,46-55,33,Married,Tamil Nadu,South,Engineer,Clothing,7,2656.9,Delivered
100288,Biju Jain,P3288,Other,46-55,49,Married,Karnataka,South,Business,Electronics,5,3543.69,Pending
100289,Jhanvi Bhatnagar,P2554,Female,56+,61,Divorced,Karnataka,South,Doctor,Groceries,4,3336.32,Pending
100290,Hridaan Koshy,P9845,Female,46-55,61,Married,Karnataka,Central,Business,Electronics,2,1312.01,Delivered
100291,Sahil Sachdeva,P7161,Male,56+,50,Married,Gujarat,South,Student,Clothing,6,1201.33,Pending
100292,Tushar Kapur,P5111,Other,56+,53,Divorced,Gujarat,West,Doctor,Clothing,3,559.83,Cancelled
100293,Tushar Chakraborty,P4969,Male,46-55,21,Single,Tamil Nadu,South,Engineer,Furniture,5,2288.87,Pending
100294,Sana Babu,P9011,Other,46-55,29,Single,Maharashtra,West,Student,Clothing,5,2594.43,Pending
100295,Rohan Lad,P5056,Male,46-55,49,Divorced,Tamil Nadu,Central,Doctor,Clothing,6,3433,Pending
100296,Jhanvi Dewan,P1015,Male,56+,64,Single,Tamil Nadu,West,Student,Groceries,4,1626.13,Pending
100297,Riaan Sawhney,P1981,Other,36-45,38,Married,Gujarat,North,Business,Electronics,5,2271.9,Delivered
100298,Vritika Rattan,P6679,Male,36-45,42,Single,Karnataka,North,Engineer,Clothing,8,4963.28,Cancelled
100299,Himmat Gulati,P5548,Male,36-45,37,Divorced,Karnataka,Central,Doctor,Electronics,1,405.61,Delivered
100300,Arnav Amble,P7748,Other,56+,28,Divorced,Gujarat,East,Doctor,Clothing,8,1385.37,Cancelled
100301,Mamooty Rajan,P6053,Male,26-35,35,Single,Delhi,West,Teacher,Electronics,8,1991.94,Pending
100302,Jhanvi Seshadri,P4852,Male,46-55,37,Single,Gujarat,East,Engineer,Clothing,1,2265.25,Delivered
100303,Biju Thaman,P4307,Other,26-35,39,Single,Maharashtra,South,Business,Furniture,9,279.58,Delivered
100304,Priyansh Viswanathan,P4997,Male,46-55,44,Divorced,Gujarat,North,Business,Furniture,8,535.8,Cancelled
100305,Urvi Barad,P5305,Other,18-25,49,Single,Delhi,West,Engineer,Furniture,8,106.13,Cancelled
100306,Saanvi De,P1215,Male,36-45,27,Married,Tamil Nadu,Central,Engineer,Books,7,1188.09,Cancelled
100307,Raghav Sengupta,P5416,Male,26-35,22,Divorced,Karnataka,North,Teacher,Books,1,3496.66,Pending
100308,Urvi Batra,P1929,Female,36-45,32,Married,Tamil Nadu,Central,Business,Clothing,7,3088.82,Delivered
100309,Piya Walla,P7730,Other,26-35,21,Single,Karnataka,South,Doctor,Clothing,4,165.37,Pending
100310,Himmat Sankar,P4491,Other,46-55,62,Divorced,Gujarat,West,Doctor,Groceries,6,2479.25,Delivered
100311,Raunak Soni,P8697,Other,26-35,43,Single,Maharashtra,East,Business,Furniture,9,279.14,Cancelled
100312,Eva Chandran,P6431,Male,18-25,39,Single,Delhi,East,Engineer,Clothing,9,1323.08,Pending
100313,Rania Wable,P8344,Male,26-35,59,Single,Karnataka,Central,Engineer,Groceries,9,4259.51,Cancelled
100314,Zain Venkatesh,P1814,Male,18-25,36,Single,Maharashtra,Central,Teacher,Clothing,2,1626.46,Delivered
100315,Bhavin Srinivasan,P9967,Female,18-25,36,Single,Gujarat,North,Student,Books,7,3147.21,Cancelled
100316,Indrajit Sidhu,P7153,Male,18-25,22,Married,Delhi,South,Engineer,Electronics,2,2888.24,Delivered
100317,Lagan Srinivas,P4003,Other,56+,18,Single,Delhi,North,Student,Furniture,4,1786.91,Delivered
100318,Aayush Deshpande,P9524,Other,36-45,47,Divorced,Maharashtra,Central,Engineer,Electronics,6,3735.06,Cancelled
100319,Mamooty Bora,P6054,Other,26-35,62,Married,Maharashtra,North,Student,Books,5,812.57,Pending
100320,Fateh Krishnamurthy,P3114,Female,36-45,32,Married,Maharashtra,Central,Student,Electronics,9,2928.63,Cancelled
100321,Dharmajan Dyal,P9479,Other,46-55,44,Single,Tamil Nadu,Central,Teacher,Furniture,6,263.46,Pending
100322,Hiran Shukla,P4110,Male,56+,32,Married,Delhi,North,Engineer,Groceries,1,4679.01,Cancelled
100323,Yuvaan Sundaram,P9329,Other,26-35,57,Divorced,Maharashtra,East,Student,Books,2,303.63,Delivered
100324,Taran Mani,P4996,Other,36-45,43,Divorced,Tamil Nadu,North,Student,Furniture,9,2585.77,Pending
100325,Krish Raman,P4923,Female,26-35,24,Single,Tamil Nadu,Central,Doctor,Books,5,2947.76,Pending
100326,Umang Ravi,P1974,Male,56+,24,Married,Karnataka,South,Student,Groceries,9,3194.24,Cancelled
100327,Vihaan Ray,P2658,Male,36-45,61,Single,Gujarat,North,Doctor,Furniture,8,4341.39,Delivered
100328,Kiara Wagle,P6885,Female,18-25,28,Single,Delhi,North,Engineer,Furniture,3,3793.06,Delivered
100329,Taran Bumb,P6299,Other,26-35,22,Married,Delhi,West,Business,Groceries,8,3381.58,Delivered
100330,Neysa Bedi,P3468,Male,46-55,29,Single,Maharashtra,North,Student,Groceries,3,3823.26,Pending
100331,Vivaan Bedi,P1736,Female,26-35,19,Married,Gujarat,North,Doctor,Electronics,7,4592.47,Cancelled
100332,Vivaan Banerjee,P7335,Male,18-25,45,Married,Delhi,North,Teacher,Furniture,2,847.4,Cancelled
100333,Bhavin Upadhyay,P5328,Male,36-45,24,Single,Tamil Nadu,Central,Teacher,Books,7,983.67,Delivered
100334,Kashvi Raja,P5065,Male,46-55,54,Divorced,Karnataka,Central,Engineer,Books,2,3074.99,Pending
100335,Indrajit Tata,P8572,Female,18-25,52,Single,Maharashtra,East,Teacher,Groceries,1,303.28,Delivered
100336,Ehsaan Agarwal,P9416,Male,18-25,21,Married,Maharashtra,North,Doctor,Books,4,1199.07,Cancelled
100337,Mamooty Solanki,P2196,Female,36-45,30,Divorced,Maharashtra,South,Doctor,Electronics,9,4743.44,Delivered
100338,Vidur Raval,P8966,Other,36-45,37,Divorced,Karnataka,West,Teacher,Books,7,2160.08,Cancelled
100339,Kashvi Saran,P4625,Other,56+,51,Married,Maharashtra,East,Business,Electronics,9,1243.73,Pending
100340,Ehsaan Dewan,P6278,Other,26-35,42,Divorced,Tamil Nadu,South,Engineer,Groceries,1,3152.22,Pending
100341,Abram Gade,P3530,Male,36-45,48,Single,Delhi,West,Doctor,Electronics,2,2409.19,Cancelled
100342,Saksham Sarkar,P8095,Other,56+,28,Married,Maharashtra,East,Engineer,Furniture,4,4551.89,Pending
100343,Prerak Saraf,P5746,Male,46-55,48,Divorced,Gujarat,North,Business,Clothing,5,4324.49,Cancelled
100344,Taimur Kadakia,P6564,Male,56+,49,Divorced,Maharashtra,South,Student,Books,9,3612.2,Delivered
100345,Hazel Wali,P2098,Female,26-35,55,Divorced,Maharashtra,West,Business,Groceries,1,3688.23,Pending
100346,Indrajit Virk,P5436,Female,56+,42,Married,Karnataka,North,Engineer,Clothing,4,2450.9,Delivered
100347,Vaibhav Virk,P7703,Other,26-35,20,Single,Karnataka,North,Business,Clothing,8,1954.11,Delivered
100348,Renee Yogi,P2311,Female,46-55,45,Divorced,Karnataka,East,Teacher,Furniture,3,2077.49,Cancelled
100349,Elakshi Char,P8421,Male,26-35,60,Single,Gujarat,West,Student,Books,5,3154.25,Delivered
100350,Jivika Bala,P6425,Other,56+,55,Divorced,Tamil Nadu,North,Teacher,Electronics,3,3123.88,Pending
100351,Reyansh Bhargava,P3150,Male,46-55,33,Single,Gujarat,West,Student,Furniture,6,348.18,Cancelled
100352,Suhana Varghese,P6007,Female,26-35,55,Divorced,Karnataka,West,Student,Books,5,2971.95,Pending
100353,Ishita Luthra,P1386,Female,18-25,63,Married,Delhi,East,Teacher,Groceries,9,2860.79,Delivered
100354,Adah Khare,P6819,Male,46-55,43,Married,Karnataka,North,Business,Groceries,4,2497.85,Delivered
100355,Yashvi Sehgal,P4338,Female,56+,50,Married,Maharashtra,West,Student,Electronics,4,2320.52,Cancelled
100356,Yuvaan Batta,P4568,Female,56+,61,Married,Karnataka,North,Teacher,Electronics,2,2785.74,Pending
100357,Dharmajan Loke,P9627,Other,56+,53,Single,Tamil Nadu,South,Doctor,Books,4,1620.37,Cancelled
100358,Elakshi Dhaliwal,P3651,Male,18-25,49,Married,Gujarat,East,Teacher,Electronics,2,1614.92,Pending
100359,Kavya Sanghvi,P1440,Male,18-25,33,Single,Delhi,West,Engineer,Furniture,5,3103.18,Pending
100360,Renee Rama,P5529,Female,36-45,59,Divorced,Karnataka,Central,Engineer,Groceries,4,3042.87,Pending
100361,Amani Ahluwalia,P2453,Male,18-25,20,Single,Maharashtra,Central,Business,Clothing,7,4313.71,Pending
100362,Kismat Sur,P7621,Female,56+,60,Single,Delhi,West,Student,Clothing,8,3721.28,Pending
100363,Amani Wadhwa,P7494,Other,36-45,40,Single,Delhi,South,Business,Books,9,2112.27,Pending
100364,Inaaya  Tella,P6337,Female,18-25,47,Single,Tamil Nadu,North,Doctor,Groceries,3,3565.28,Delivered
100365,Vedika Devi,P4661,Female,46-55,26,Divorced,Delhi,West,Business,Groceries,8,2061.61,Delivered
100366,Kiaan Sarkar,P2130,Other,46-55,32,Married,Karnataka,North,Business,Books,1,1495.94,Delivered
100367,Purab Ramanathan,P2265,Male,46-55,57,Divorced,Tamil Nadu,West,Doctor,Groceries,5,3210.93,Pending
100368,Keya Dara,P2282,Female,36-45,53,Single,Karnataka,East,Student,Clothing,4,2227.28,Cancelled
100369,Riaan Chandra,P5144,Male,26-35,23,Single,Gujarat,East,Student,Books,2,1409.36,Delivered
100370,Raunak Dey,P6417,Other,36-45,50,Married,Maharashtra,East,Teacher,Furniture,7,2065.36,Pending
100371,Mannat Soman,P4178,Male,46-55,25,Single,Tamil Nadu,Central,Doctor,Groceries,2,2420.69,Pending
100372,Gokul Chaudhry,P6539,Female,26-35,19,Divorced,Karnataka,South,Engineer,Groceries,7,2627.81,Cancelled
100373,Shayak Bora,P2744,Male,46-55,63,Divorced,Tamil Nadu,Central,Doctor,Books,1,3759,Pending
100374,Jhanvi Deol,P1669,Female,26-35,55,Single,Tamil Nadu,South,Doctor,Electronics,6,2340.58,Pending
100375,Tanya Balasubramanian,P1597,Other,36-45,53,Single,Delhi,Central,Doctor,Groceries,9,1336.88,Delivered
100376,Inaaya  Yadav,P5142,Male,18-25,45,Single,Tamil Nadu,West,Teacher,Clothing,4,1339.6,Cancelled
100377,Nishith Sahni,P4951,Male,26-35,24,Married,Karnataka,East,Teacher,Clothing,2,729.58,Cancelled
100378,Tarini Vala,P2780,Male,36-45,37,Single,Delhi,East,Student,Electronics,2,1406.04,Cancelled
100379,Kavya Mahal,P9444,Female,26-35,44,Divorced,Gujarat,North,Teacher,Books,8,1399.78,Pending
100380,Riaan Ahuja,P2352,Female,26-35,18,Divorced,Karnataka,West,Doctor,Clothing,9,514.97,Delivered
100381,Vardaniya Sura,P4671,Other,56+,53,Divorced,Karnataka,South,Teacher,Books,3,4027.69,Delivered
100382,Gatik Tara,P3277,Female,26-35,52,Single,Delhi,East,Student,Groceries,9,4555.15,Pending
100383,Kaira Tak,P1457,Female,36-45,22,Single,Gujarat,Central,Engineer,Furniture,2,2879.61,Cancelled
100384,Nakul Rana,P1683,Male,56+,45,Married,Delhi,North,Engineer,Books,1,1380.56,Cancelled
100385,Amani Mahal,P4332,Other,46-55,59,Married,Delhi,South,Business,Groceries,9,2618.09,Pending
100386,Vritika Varma,P5344,Female,26-35,58,Single,Karnataka,South,Engineer,Books,3,3638.67,Delivered
100387,Samaira Sura,P9380,Other,46-55,57,Single,Delhi,Central,Engineer,Clothing,9,165.21,Pending
100388,Abram Aggarwal,P1222,Male,56+,59,Married,Tamil Nadu,Central,Doctor,Furniture,2,546.23,Delivered
100389,Riaan Kala,P1042,Other,18-25,48,Divorced,Gujarat,East,Business,Books,1,4648.03,Pending
100390,Drishya Mani,P7955,Other,46-55,34,Divorced,Maharashtra,South,Student,Clothing,3,1946.98,Pending
100391,Eva Vohra,P3425,Other,18-25,20,Single,Karnataka,South,Doctor,Books,4,3941.14,Delivered
100392,Samar Iyer,P2465,Male,46-55,31,Single,Karnataka,North,Business,Books,4,1580.02,Cancelled
100393,Keya Toor,P1646,Other,46-55,38,Single,Maharashtra,Central,Student,Books,7,3089.32,Pending
100394,Tara Khosla,P1091,Male,18-25,26,Married,Maharashtra,North,Engineer,Furniture,2,3146.85,Delivered
100395,Samiha Mangat,P3822,Female,36-45,33,Married,Tamil Nadu,Central,Teacher,Groceries,5,1695.69,Cancelled
100396,Aaina Das,P2008,Male,46-55,21,Single,Delhi,Central,Student,Books,9,1801.77,Cancelled
100397,Nitara Talwar,P1499,Male,56+,46,Divorced,Maharashtra,East,Engineer,Books,9,671.58,Delivered
100398,Sahil Mahajan,P9674,Female,46-55,39,Single,Tamil Nadu,West,Student,Electronics,1,1782,Pending
100399,Dishani Kala,P2817,Male,56+,38,Divorced,Maharashtra,East,Business,Electronics,7,588.87,Delivered
100400,Kabir Raman,P4486,Male,26-35,49,Single,Maharashtra,West,Teacher,Furniture,8,2014.54,Cancelled
100401,Romil Vasa,P7796,Female,26-35,39,Divorced,Delhi,East,Doctor,Electronics,7,3613.47,Cancelled
100402,Anay Batta,P9392,Male,36-45,57,Divorced,Maharashtra,East,Engineer,Books,9,3878.49,Delivered
100403,Manikya Sagar,P3269,Other,18-25,31,Married,Tamil Nadu,North,Student,Groceries,8,4505.62,Pending
100404,Ivan Bhandari,P3955,Male,46-55,45,Single,Gujarat,South,Business,Books,8,3337.57,Pending
100405,Hiran Dalal,P2228,Male,18-25,18,Single,Maharashtra,East,Teacher,Furniture,3,2379.24,Pending
100406,Navya Bhagat,P7384,Female,18-25,18,Single,Gujarat,East,Teacher,Furniture,9,4722.62,Cancelled
100407,Dishani Behl,P1991,Female,26-35,38,Single,Gujarat,East,Student,Groceries,1,1643.97,Delivered
100408,Yuvaan Dhillon,P3218,Male,36-45,18,Divorced,Karnataka,Central,Business,Groceries,5,1573.32,Cancelled
100409,Nakul Dixit,P9125,Female,26-35,35,Married,Delhi,South,Engineer,Furniture,6,4293.07,Delivered
100410,Sana Sethi,P2750,Female,26-35,45,Married,Delhi,East,Teacher,Groceries,1,2317.88,Delivered
100411,Vaibhav Bhatt,P5427,Male,56+,37,Divorced,Delhi,Central,Business,Clothing,1,3931.36,Pending
100412,Hunar Issac,P2722,Female,26-35,26,Married,Maharashtra,South,Doctor,Electronics,9,3977.24,Delivered
100413,Chirag Comar,P1470,Other,36-45,35,Divorced,Gujarat,West,Doctor,Clothing,1,4464.03,Delivered
100414,Samar Sahni,P5992,Other,36-45,26,Single,Maharashtra,East,Student,Electronics,7,2490.22,Pending
100415,Samarth Shere,P6427,Female,56+,44,Married,Karnataka,East,Doctor,Books,4,3793.62,Pending
100416,Sumer Sankar,P6065,Male,18-25,57,Married,Maharashtra,North,Teacher,Clothing,5,1581.87,Cancelled
100417,Ivana Lal,P1665,Male,18-25,45,Married,Maharashtra,North,Teacher,Clothing,6,2364.04,Delivered
100418,Samarth Agrawal,P5118,Other,36-45,64,Divorced,Maharashtra,North,Teacher,Books,8,1403.7,Pending
100419,Mehul Thakur,P2122,Other,46-55,40,Divorced,Maharashtra,East,Student,Clothing,3,3174.8,Cancelled
100420,Raghav Behl,P8161,Other,36-45,35,Married,Gujarat,East,Student,Clothing,6,1751.1,Cancelled
100421,Saanvi Seth,P5909,Male,46-55,41,Married,Gujarat,East,Business,Clothing,8,3703.45,Pending
100422,Madhav Gour,P4559,Other,26-35,26,Divorced,Maharashtra,East,Business,Clothing,4,1469.45,Delivered
100423,Lagan Lall,P8139,Other,46-55,42,Divorced,Gujarat,East,Student,Groceries,9,3269.02,Cancelled
100424,Badal Manda,P6716,Female,26-35,39,Married,Maharashtra,East,Doctor,Books,1,3429.92,Pending
100425,Adira Chaudhuri,P8359,Female,26-35,49,Single,Delhi,East,Doctor,Groceries,8,1320.04,Delivered
100426,Neelofar Borah,P9865,Female,26-35,61,Married,Delhi,North,Teacher,Books,9,4345.32,Pending
100427,Taimur Kant,P4102,Other,26-35,49,Single,Maharashtra,East,Engineer,Furniture,1,3300.09,Delivered
100428,Elakshi Sanghvi,P2762,Female,56+,26,Married,Maharashtra,North,Student,Furniture,9,3761.69,Cancelled
100429,Aaina Vig,P7259,Female,18-25,56,Single,Delhi,Central,Doctor,Electronics,4,3082.74,Cancelled
100430,Hridaan Dubey,P5788,Male,56+,56,Single,Maharashtra,Central,Teacher,Books,1,4705.52,Cancelled
100431,Shalv Dara,P3810,Male,46-55,24,Married,Karnataka,North,Business,Books,7,4008.47,Delivered
100432,Tejas Divan,P2716,Other,36-45,41,Single,Maharashtra,East,Student,Electronics,5,423.57,Pending
100433,Emir Kala,P9886,Female,26-35,21,Single,Gujarat,East,Teacher,Electronics,5,701.92,Delivered
100434,Samaira Wason,P4699,Male,18-25,26,Married,Karnataka,East,Teacher,Clothing,6,3685.08,Pending
100435,Indranil Chaudhry,P3011,Other,46-55,30,Married,Delhi,West,Student,Electronics,7,4847.75,Delivered
100436,Seher Balasubramanian,P7534,Male,26-35,39,Married,Tamil Nadu,South,Student,Electronics,2,2912.23,Delivered
100437,Raghav Salvi,P3881,Male,18-25,63,Single,Karnataka,South,Teacher,Clothing,8,3254.83,Cancelled
100438,Anahi Sheth,P3724,Male,36-45,24,Divorced,Delhi,North,Student,Electronics,5,570.13,Cancelled
100439,Kimaya Sant,P9961,Female,18-25,23,Single,Karnataka,North,Teacher,Groceries,1,2439.68,Pending
100440,Shaan Gara,P6762,Other,18-25,29,Married,Karnataka,South,Student,Electronics,3,3349.1,Delivered
100441,Divij Gupta,P4811,Female,18-25,45,Divorced,Maharashtra,West,Doctor,Books,9,3670.36,Pending
100442,Kismat Chokshi,P2981,Male,56+,45,Single,Gujarat,East,Doctor,Books,7,480.34,Cancelled
100443,Pari Borra,P3257,Male,56+,37,Single,Karnataka,Central,Engineer,Electronics,2,906.49,Pending
100444,Sumer Choudhary,P6309,Other,56+,32,Single,Tamil Nadu,West,Student,Books,2,3487.36,Cancelled
